object_id,permit_number,api_number,well_name,field,pool,current_status,driller_total_depth_ft,true_vertical_depth_ft,wellhead_latitude,wellhead_longitude,bottomhole_latitude,bottomhole_longitude,depth_basis,depth_basis_ft,depth_basis_m,hydrate_assessment_unit_count,hydrate_assessment_codes,within_hydrate_assessment_unit,nearest_ggd223_code,nearest_ggd223_well,nearest_permafrost_depth_m,nearest_ggd223_distance_km,well_depth_exceeds_nearest_permafrost_control,stability_context_flag
1177,1810140,50029205570000,PRUDHOE BAY UNIT N-12,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10070.0,9270.0,70.3179211,-148.91043393,70.313501,-148.887418,TrueVertic,9270.0,2825.496,1,50010201,True,PBF,BP 08-11-13,619,0.08032835129622243,True,public_context_candidate
6426,2170520,50029235760000,MILNE PT UNIT C-46,MILNE POINT,"SAG RIVER OIL, KUPARUK RIVER OIL","Oil well, single completion",10430.0,9011.0,70.49040364,-149.52511225,70.48075418,-149.52474703,TrueVertic,9011.0,2746.5528,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.0807852016381492,True,public_context_candidate
5779,2021720,50029231140000,PRUDHOE BAY UNIT PSI-08,PRUDHOE BAY,PRUDHOE OIL,"Water injection, single completion",13177.0,8633.0,70.3109246,-148.31415317,70.33087483,-148.3541631,TrueVertic,8633.0,2631.3384,1,50010201,True,EBS,East Bay State #1,627,0.0852273668988895,True,public_context_candidate
254,2100870,50029200890200,PRUDHOE BAY UNIT F-04B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11681.0,9045.0,70.33551673,-148.76708285,70.3361666,-148.74556149,TrueVertic,9045.0,2756.916,1,50010201,True,PBH,BP 11-11-13,637,0.08715485213575129,True,public_context_candidate
252,1710020,50029200890000,PRUDHOE BAY UNIT F-04,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10676.0,9204.0,70.33551675,-148.76708278,70.33679,-148.730724,TrueVertic,9204.0,2805.3792000000003,1,50010201,True,PBH,BP 11-11-13,637,0.08715687507837709,True,public_context_candidate
253,2021000,50029200890100,PRUDHOE BAY UNIT F-04A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11206.0,9019.0,70.33551675,-148.76708278,70.33944324,-148.73454869,TrueVertic,9019.0,2748.9912,1,50010201,True,PBH,BP 11-11-13,637,0.08715687507837709,True,public_context_candidate
1904,1830120,50029209000000,MILNE PT UNIT D-02,MILNE POINT,KUPARUK RIVER OIL,Plugged & Abandoned,8300.0,7612.0,70.48474611,-149.43115752,70.490289,-149.449576,TrueVertic,7612.0,2320.1376,2,50010201; 50010202,True,CND2,Prudhoe Bay D-2A,536,0.08729815569758068,True,public_context_candidate
1905,1830400,50029209000100,MILNE PT UNIT D-02A,MILNE POINT,KUPARUK RIVER OIL,"Oil well, single completion",9340.0,7503.0,70.48474611,-149.43115752,70.482089,-149.467856,TrueVertic,7503.0,2286.9144,2,50010201; 50010202,True,CND2,Prudhoe Bay D-2A,536,0.08729815569758068,True,public_context_candidate
5372,1980010,50029228530000,MILNE PT UNIT C-36,MILNE POINT,KUPARUK RIVER OIL,Water alt gas injection,13896.0,7583.0,70.49048283,-149.52518626,70.495867,-149.610053,TrueVertic,7583.0,2311.2984,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.08806287961353441,True,public_context_candidate
2610,1850590,50029213210000,MILNE PT UNIT C-11,MILNE POINT,KUPARUK RIVER OIL,Plugged & Abandoned,8990.0,7527.0,70.49079956,-149.52377277,70.497087,-149.493373,TrueVertic,7527.0,2294.2296,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.08905122769529578,True,public_context_candidate
2611,2210010,50029213210100,MILNE PT UNIT C-11A,MILNE POINT,KUPARUK RIVER OIL,"Oil well, single completion",10266.0,7249.0,70.49080229,-149.5237646,70.5007568,-149.48882073,TrueVertic,7249.0,2209.4952000000003,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.08928700274635935,True,public_context_candidate
2694,1851200,50029213730000,MILNE PT UNIT C-12,MILNE POINT,KUPARUK RIVER OIL,Plugged & Abandoned,10975.0,7578.0,70.48923774,-149.52231053,70.509075,-149.528645,TrueVertic,7578.0,2309.7744000000002,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.09201456202149445,True,public_context_candidate
2695,1990910,50029213730100,MILNE PT UNIT C-12A,MILNE POINT,KUPARUK RIVER OIL,Suspended well,9106.0,7088.0,70.48923774,-149.52231047,70.503398,-149.524505,TrueVertic,7088.0,2160.4224,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.0920155265904373,True,public_context_candidate
601,1770700,50029202760000,PRUDHOE BAY UNIT B-05,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12147.0,9225.0,70.26918168,-148.67339187,70.270137,-148.62142,TrueVertic,9225.0,2811.78,1,50010201,True,PBG,BP 31-11-14,649,0.09295028463243264,True,public_context_candidate
602,1960990,50029202760100,PRUDHOE BAY UNIT B-05A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11930.0,9079.0,70.26918168,-148.67339187,70.271161,-148.623158,TrueVertic,9079.0,2767.2792,1,50010201,True,PBG,BP 31-11-14,649,0.09295028463243264,True,public_context_candidate
603,2010680,50029202760200,PRUDHOE BAY UNIT B-05B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11965.0,9008.0,70.26918169,-148.67339183,70.275416,-148.659248,TrueVertic,9008.0,2745.6384000000003,1,50010201,True,PBG,BP 31-11-14,649,0.09295134254188409,True,public_context_candidate
604,2120700,50029202760300,PRUDHOE BAY UNIT B-05C,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13789.0,9030.0,70.26918169,-148.67339183,70.280904,-148.66448353,TrueVertic,9030.0,2752.344,1,50010201,True,PBG,BP 31-11-14,649,0.09295134254188409,True,public_context_candidate
605,2130690,50029202760400,PRUDHOE BAY UNIT B-05D,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13727.0,9041.0,70.26918169,-148.67339183,70.28097226,-148.66394205,TrueVertic,9041.0,2755.6968,1,50010201,True,PBG,BP 31-11-14,649,0.09295134254188409,True,public_context_candidate
606,2250930,50029202760500,PRUDHOE BAY UNIT B-05E,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13149.0,9050.0,70.26918169,-148.67339183,70.27100844,-148.66205712,TrueVertic,9050.0,2758.44,1,50010201,True,PBG,BP 31-11-14,649,0.09295134254188409,True,public_context_candidate
219,1700330,50029200730000,PRUDHOE BAY UNIT B-03,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10309.0,9288.0,70.2691926,-148.67337581,70.277772,-148.687047,TrueVertic,9288.0,2830.9824000000003,1,50010201,True,PBG,BP 31-11-14,649,0.09413335091586732,True,public_context_candidate
5753,2021240,50029230950000,PRUDHOE BAY UNIT PSI-09,PRUDHOE BAY,PRUDHOE OIL,"Water injection, single completion",10343.0,8635.0,70.31094918,-148.31392638,70.32279881,-148.33337903,TrueVertic,8635.0,2631.9480000000003,1,50010201,True,EBS,East Bay State #1,627,0.09417222291073446,True,public_context_candidate
4512,1930370,50029223520000,PRUDHOE BAY UNIT B-34,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,12200.0,9209.0,70.26826967,-148.67580841,70.252359,-148.642088,TrueVertic,9209.0,2806.9032,1,50010201,True,PBG,BP 31-11-14,649,0.09528378351617599,True,public_context_candidate
1744,1821510,50029208260000,PRUDHOE BAY UNIT B-25,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10706.0,9499.0,70.26847446,-148.67580245,70.257585,-148.687282,TrueVertic,9499.0,2895.2952,1,50010201,True,PBG,BP 31-11-14,649,0.09605109228405656,True,public_context_candidate
2028,2140100,50029209760300,PRUDHOE BAY UNIT B-26C,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",14925.0,8660.0,70.26817411,-148.67581546,70.25089601,-148.63774989,TrueVertic,8660.0,2639.568,1,50010201,True,PBG,BP 31-11-14,649,0.09688187036552408,True,public_context_candidate
2025,1830970,50029209760000,PRUDHOE BAY UNIT B-26,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11640.0,9241.0,70.2681741,-148.67581551,70.256334,-148.64356,TrueVertic,9241.0,2816.6568,1,50010201,True,PBG,BP 31-11-14,649,0.09688395591803725,True,public_context_candidate
2026,1991020,50029209760100,PRUDHOE BAY UNIT B-26A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11725.0,8931.0,70.2681741,-148.67581551,70.257959,-148.641421,TrueVertic,8931.0,2722.1688,1,50010201,True,PBG,BP 31-11-14,649,0.09688395591803725,True,public_context_candidate
2027,2000570,50029209760200,PRUDHOE BAY UNIT B-26B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12316.0,9009.0,70.2681741,-148.67581551,70.259006,-148.63793,TrueVertic,9009.0,2745.9432,1,50010201,True,PBG,BP 31-11-14,649,0.09688395591803725,True,public_context_candidate
249,1700620,50029200870000,PRUDHOE BAY UNIT N-03,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11880.0,9269.0,70.31948393,-148.91031238,70.307264,-148.9342,TrueVertic,9269.0,2825.1912,1,50010201,True,PBF,BP 08-11-13,619,0.09821459185948925,True,public_context_candidate
2885,1852690,50029214790000,MILNE PT UNIT C-18,MILNE POINT,KUPARUK RIVER OIL,Plugged & Abandoned,9790.0,7399.0,70.48907664,-149.52388,70.485604,-149.47709,TrueVertic,7399.0,2255.2152,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.10313019172676369,True,public_context_candidate
2540,1850020,50029212660000,MILNE PT UNIT C-07,MILNE POINT,KUPARUK RIVER OIL,"Oil well, single completion",9940.0,7429.0,70.49063847,-149.52533412,70.505238,-149.546371,TrueVertic,7429.0,2264.3592000000003,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.1032842814448667,True,public_context_candidate
5775,2021590,50029231100000,PRUDHOE BAY UNIT PSI-10,PRUDHOE BAY,PRUDHOE OIL,"Water injection, single completion",11809.0,8594.0,70.31098371,-148.31369463,70.32908454,-148.33866498,TrueVertic,8594.0,2619.4512,1,50010201,True,EBS,East Bay State #1,627,0.1038019292177021,True,public_context_candidate
769,1790190,50029203600000,PRUDHOE BAY UNIT B-15,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,9738.0,9346.0,70.26736585,-148.67342155,70.270404,-148.687969,TrueVertic,9346.0,2848.6608,1,50010201,True,PBG,BP 31-11-14,649,0.10602731785389351,True,public_context_candidate
1721,1821400,50029208150000,PRUDHOE BAY UNIT B-24,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10932.0,9189.0,70.26877483,-148.67579743,70.257115,-148.700559,TrueVertic,9189.0,2800.8072,1,50010201,True,PBG,BP 31-11-14,649,0.10624894079001075,True,public_context_candidate
255,1710030,50029200900000,W SAK RIV ST 01,KUPARUK RIVER,"KUPARUK RIVER OIL, WEST SAK OIL",Plugged & Abandoned,10290.0,10290.0,70.34003458,-149.53746475,70.339829,-149.53717,TrueVertic,10290.0,3136.3920000000003,2,50010201; 50010202,True,WSS1,West Sak State #1,551,0.10823581603299107,True,public_context_candidate
5034,1960160,50029226430000,MILNE PT UNIT C-23,MILNE POINT,"SAG RIVER OIL, KUPARUK RIVER OIL","Oil well, single completion",10850.0,9362.0,70.49071765,-149.52539988,70.495578,-149.560282,TrueVertic,9362.0,2853.5376,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.11108317438084563,True,public_context_candidate
4492,1931450,50029223390100,PRUDHOE BAY UNIT B-33A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11487.0,9039.0,70.26886047,-148.67580646,70.253172,-148.700832,TrueVertic,9039.0,2755.0872,1,50010201,True,PBG,BP 31-11-14,649,0.11112958352967213,True,public_context_candidate
4763,1940800,50029224860000,MILNE PT UNIT C-21,MILNE POINT,KUPARUK RIVER OIL,Water alt gas injection,12862.0,7601.0,70.49099343,-149.52394539,70.516726,-149.533343,TrueVertic,7601.0,2316.7848,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.11114235734709532,True,public_context_candidate
4491,1930180,50029223390000,PRUDHOE BAY UNIT B-33,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12262.0,9772.0,70.26887039,-148.67579847,70.251964,-148.709523,TrueVertic,9772.0,2978.5056,1,50010201,True,PBG,BP 31-11-14,649,0.11143732224155999,True,public_context_candidate
1378,1811310,50029206520000,PRUDHOE BAY UNIT F-17,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11480.0,9176.0,70.33526979,-148.76152112,70.329316,-148.806138,TrueVertic,9176.0,2796.8448000000003,1,50010201,True,PBI,BP 12-11-13,635,0.11191889252725899,True,public_context_candidate
1379,1941630,50029206520100,PRUDHOE BAY UNIT F-17A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12300.0,9054.0,70.33526281,-148.7615211,70.316206,-148.807108,TrueVertic,9054.0,2759.6592,1,50010201,True,PBI,BP 12-11-13,635,0.11192825659206343,True,public_context_candidate
1146,1801430,50029205390000,PRUDHOE BAY UNIT N-11,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12420.0,9634.0,70.31762074,-148.91044701,70.317903,-148.957504,TrueVertic,9634.0,2936.4432,1,50010201,True,PBF,BP 08-11-13,619,0.11194829535704741,True,public_context_candidate
4125,1910280,50029221420000,PRUDHOE BAY UNIT F-45,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9510.0,9182.0,70.33517971,-148.76152087,70.332011,-148.75416,TrueVertic,9182.0,2798.6736,1,50010201,True,PBI,BP 12-11-13,635,0.11243916087926796,True,public_context_candidate
4126,2030460,50029221420100,PRUDHOE BAY UNIT F-45A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11151.0,9043.0,70.33517971,-148.76151276,70.33467729,-148.76023771,TrueVertic,9043.0,2756.3064,1,50010201,True,PBI,BP 12-11-13,635,0.11274822659270552,True,public_context_candidate
4127,2081810,50029221420200,PRUDHOE BAY UNIT F-45B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11240.0,9060.0,70.33517971,-148.76151276,70.33551283,-148.7592657,TrueVertic,9060.0,2761.4880000000003,1,50010201,True,PBI,BP 12-11-13,635,0.11274822659270552,True,public_context_candidate
3243,1861690,50029216590000,PRUDHOE BAY UNIT F-27,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10670.0,9167.0,70.33535563,-148.76150501,70.341214,-148.730361,TrueVertic,9167.0,2794.1016,1,50010201,True,PBI,BP 12-11-13,635,0.11285441405326503,True,public_context_candidate
3244,2051240,50029216590100,PRUDHOE BAY UNIT F-27A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12415.0,9037.0,70.33535563,-148.76150501,70.33802882,-148.72634186,TrueVertic,9037.0,2754.4776,1,50010201,True,PBI,BP 12-11-13,635,0.11285441405326503,True,public_context_candidate
3245,2101610,50029216590200,PRUDHOE BAY UNIT F-27B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12227.0,9046.0,70.33535563,-148.76150501,70.34186522,-148.7410779,TrueVertic,9046.0,2757.2208,1,50010201,True,PBI,BP 12-11-13,635,0.11285441405326503,True,public_context_candidate
4128,2151550,50029221420300,PRUDHOE BAY UNIT F-45C,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11401.0,8964.0,70.33516722,-148.76151273,70.33020038,-148.74070459,TrueVertic,8964.0,2732.2272000000003,1,50010201,True,PBI,BP 12-11-13,635,0.11288785133970707,True,public_context_candidate
1149,1801470,50029205420000,W SAK 25519 17,KUPARUK RIVER,"KUPARUK RIVER OIL, WEST SAK OIL",Plugged & Abandoned,6930.0,6930.0,70.44624878,-149.72271141,70.446222,-149.722568,TrueVertic,6930.0,2112.264,2,50010201; 50010202,True,WK17,West Sak River #17,550,0.11297361267553298,True,public_context_candidate
600,1770680,50029202750000,W SAK 25548 11,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,6062.0,6062.0,70.35794599,-149.99166864,70.357917,-149.991608,TrueVertic,6062.0,1847.6976000000002,2,50010201; 50010202,True,WK11,West Sak River #11,470,0.11420866259435833,True,public_context_candidate
3864,1891200,50029219870000,PRUDHOE BAY UNIT F-26,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10620.0,9159.0,70.33507046,-148.7615207,70.323034,-148.765805,TrueVertic,9159.0,2791.6632,1,50010201,True,PBI,BP 12-11-13,635,0.11421063896789233,True,public_context_candidate
4092,1901780,50029221220000,PRUDHOE BAY UNIT F-46,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9576.0,9264.0,70.33546487,-148.7615053,70.331918,-148.770411,TrueVertic,9264.0,2823.6672000000003,1,50010201,True,PBI,BP 12-11-13,635,0.11437022395276418,True,public_context_candidate
4093,2040040,50029221220100,PRUDHOE BAY UNIT F-46A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10675.0,9063.0,70.33546485,-148.76150524,70.33386749,-148.77945954,TrueVertic,9063.0,2762.4024,1,50010201,True,PBI,BP 12-11-13,635,0.11437209165197557,True,public_context_candidate
3865,1981890,50029219870100,PRUDHOE BAY UNIT F-26A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12343.0,9025.0,70.335058,-148.76152062,70.320962,-148.758322,TrueVertic,9025.0,2750.82,1,50010201,True,PBI,BP 12-11-13,635,0.11449263106881569,True,public_context_candidate
3866,2031060,50029219870200,PRUDHOE BAY UNIT F-26B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11672.0,9036.0,70.335058,-148.76152062,70.32655601,-148.75686015,TrueVertic,9036.0,2754.1728000000003,1,50010201,True,PBI,BP 12-11-13,635,0.11449263106881569,True,public_context_candidate
3867,2130450,50029219870300,PRUDHOE BAY UNIT F-26C,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12215.0,9034.0,70.335058,-148.76152062,70.3217439,-148.77751164,TrueVertic,9034.0,2753.5632,1,50010201,True,PBI,BP 12-11-13,635,0.11449263106881569,True,public_context_candidate
2698,1851230,50029213750000,PRUDHOE BAY UNIT N-11A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10720.0,9194.0,70.31759344,-148.91046907,70.306272,-148.912082,TrueVertic,9194.0,2802.3312,1,50010201,True,PBF,BP 08-11-13,619,0.11505401096833008,True,public_context_candidate
260,1710090,50029200950000,PRUDHOE BAY UNIT F-05,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11816.0,9327.0,70.33579681,-148.76707256,70.346994,-148.732758,TrueVertic,9327.0,2842.8696,1,50010201,True,PBI,BP 12-11-13,635,0.11555358470036989,True,public_context_candidate
261,2061030,50029200950100,PRUDHOE BAY UNIT F-05A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11964.0,9164.0,70.33579681,-148.76707256,70.34709575,-148.7416502,TrueVertic,9164.0,2793.1872000000003,1,50010201,True,PBI,BP 12-11-13,635,0.11555358470036989,True,public_context_candidate
262,2170030,50029200950200,PRUDHOE BAY UNIT F-05B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13720.0,9035.0,70.33579681,-148.76707256,70.34454817,-148.74873101,TrueVertic,9035.0,2753.868,1,50010201,True,PBI,BP 12-11-13,635,0.11555358470036989,True,public_context_candidate
2699,1991050,50029213750100,PRUDHOE BAY UNIT N-11B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11204.0,8731.0,70.31758346,-148.91045473,70.309588,-148.917787,TrueVertic,8731.0,2661.2088000000003,1,50010201,True,PBF,BP 08-11-13,619,0.11597868819689044,True,public_context_candidate
2700,2041420,50029213750200,PRUDHOE BAY UNIT N-11C,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10400.0,9006.0,70.31758345,-148.91045475,70.30912968,-148.91885421,TrueVertic,9006.0,2745.0288,1,50010201,True,PBF,BP 08-11-13,619,0.11597993610418185,True,public_context_candidate
2701,2230830,50029213750300,PRUDHOE BAY UNIT N-11D,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12605.0,8724.0,70.31758345,-148.91045475,70.31020279,-148.90777148,TrueVertic,8724.0,2659.0752,1,50010201,True,PBF,BP 08-11-13,619,0.11597993610418185,True,public_context_candidate
1397,1811410,50029206610000,PRUDHOE BAY UNIT F-16,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9672.0,9301.0,70.33496518,-148.76153671,70.329683,-148.76254,TrueVertic,9301.0,2834.9448,1,50010201,True,PBI,BP 12-11-13,635,0.11646253686858446,True,public_context_candidate
1398,1961600,50029206610100,PRUDHOE BAY UNIT F-16A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10984.0,9046.0,70.33496518,-148.76153671,70.327742,-148.774411,TrueVertic,9046.0,2757.2208,1,50010201,True,PBI,BP 12-11-13,635,0.11646253686858446,True,public_context_candidate
1347,2150690,50029206366100,PRUDHOE BAY UNIT F-18AL1-01XX,PRUDHOE BAY,PRUDHOE OIL,Permit expired,,,70.33557017,-148.76150546,70.35250132,-148.75318947,missing,,,1,50010201,True,PBI,BP 12-11-13,635,0.11698044743744633,False,needs_depth_or_permafrost_context
1346,2150680,50029206366000,PRUDHOE BAY UNIT F-18AL1XX,PRUDHOE BAY,PRUDHOE OIL,Permit expired,,,70.33557017,-148.76150546,70.35141457,-148.73659739,missing,,,1,50010201,True,PBI,BP 12-11-13,635,0.11698044743744633,False,needs_depth_or_permafrost_context
1345,2250990,50029206360200,PRUDHOE BAY UNIT F-18B,PRUDHOE BAY,PRUDHOE OIL,,,,70.33557017,-148.76150546,,,missing,,,1,50010201,True,PBI,BP 12-11-13,635,0.11698044743744633,False,needs_depth_or_permafrost_context
1343,1811140,50029206360000,PRUDHOE BAY UNIT F-18,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12648.0,9394.0,70.33557015,-148.7614974,70.353417,-148.732368,TrueVertic,9394.0,2863.2912,1,50010201,True,PBI,BP 12-11-13,635,0.1172766635531217,True,public_context_candidate
1344,2090180,50029206360100,PRUDHOE BAY UNIT F-18A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12747.0,8797.0,70.33557017,-148.76149734,70.34888883,-148.73375811,TrueVertic,8797.0,2681.3256,1,50010201,True,PBI,BP 12-11-13,635,0.11727947105291063,True,public_context_candidate
3211,2040690,50029216490100,PRUDHOE BAY UNIT F-28A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10819.0,9049.0,70.33565599,-148.76148941,70.33923845,-148.74819704,TrueVertic,9049.0,2758.1352,1,50010201,True,PBI,BP 12-11-13,635,0.12046989608296627,True,public_context_candidate
3212,2101620,50029216490200,PRUDHOE BAY UNIT F-28B,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11130.0,9055.0,70.33565599,-148.76148941,70.33942959,-148.75625526,TrueVertic,9055.0,2759.964,1,50010201,True,PBI,BP 12-11-13,635,0.12046989608296627,True,public_context_candidate
3213,2141720,50029216490300,PRUDHOE BAY UNIT F-28C,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12201.0,9047.0,70.33565599,-148.76148941,70.3408167,-148.73537925,TrueVertic,9047.0,2757.5256,1,50010201,True,PBI,BP 12-11-13,635,0.12046989608296627,True,public_context_candidate
3210,1861590,50029216490000,PRUDHOE BAY UNIT F-28,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9430.0,9221.0,70.33566301,-148.76148942,70.337155,-148.75416,TrueVertic,9221.0,2810.5608,1,50010201,True,PBI,BP 12-11-13,635,0.1207359019431089,True,public_context_candidate
1400,1811430,50029206630000,MILNE PT UNIT C-01,MILNE POINT,KUPARUK RIVER OIL,"Oil well, single completion",10442.0,10442.0,70.49106988,-149.52419105,70.490268,-149.52303,TrueVertic,10442.0,3182.7216000000003,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.12150114861706195,True,public_context_candidate
4104,1910080,50029221300000,PRUDHOE BAY UNIT F-44,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9852.0,9174.0,70.3347701,-148.7615363,70.326915,-148.765037,TrueVertic,9174.0,2796.2352,1,50010201,True,PBI,BP 12-11-13,635,0.12444106125963313,True,public_context_candidate
4105,2051610,50029221300100,PRUDHOE BAY UNIT F-44A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10722.0,9041.0,70.33477013,-148.76153624,70.32521715,-148.76978298,TrueVertic,9041.0,2755.6968,1,50010201,True,PBI,BP 12-11-13,635,0.12444164906999386,True,public_context_candidate
5010,1952060,50029226340000,MILNE PT UNIT C-26,MILNE POINT,KUPARUK RIVER OIL,"Oil well, single completion",7445.0,7342.0,70.49084598,-149.52552309,70.493618,-149.528564,TrueVertic,7342.0,2237.8416,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.12449595158000126,True,public_context_candidate
1644,1821120,50029207790000,PRUDHOE BAY UNIT B-23,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10085.0,9186.0,70.26907519,-148.67579251,70.265443,-148.653309,TrueVertic,9186.0,2799.8928,1,50010201,True,PBG,BP 31-11-14,649,0.1245688927806964,True,public_context_candidate
1645,1970590,50029207790100,PRUDHOE BAY UNIT B-23A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11266.0,9126.0,70.26907519,-148.67579251,70.26745,-148.642779,TrueVertic,9126.0,2781.6048,1,50010201,True,PBG,BP 31-11-14,649,0.1245688927806964,True,public_context_candidate
5011,2030760,50029226346000,MILNE PT UNIT C-26L1,MILNE POINT,KUPARUK RIVER OIL,"Oil well, single completion",8545.0,7065.0,70.49084872,-149.5255231,70.49246514,-149.51946194,TrueVertic,7065.0,2153.4120000000003,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,0.12471918776154971,True,public_context_candidate
2722,1851570,50029213920000,PRUDHOE BAY UNIT N-04A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10610.0,9223.0,70.31973692,-148.91031667,70.324472,-148.879668,TrueVertic,9223.0,2811.1704,1,50010201,True,PBF,BP 08-11-13,619,0.12536587857399561,True,public_context_candidate
4315,1911460,50029222320000,PRUDHOE BAY UNIT F-47,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12400.0,9010.0,70.33577494,-148.76148971,70.332283,-148.724656,TrueVertic,9010.0,2746.248,1,50010201,True,PBI,BP 12-11-13,635,0.1255335678008037,True,public_context_candidate
4316,2000350,50029222320100,PRUDHOE BAY UNIT F-47A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13135.0,9024.0,70.33577494,-148.76148971,70.336229,-148.723161,TrueVertic,9024.0,2750.5152000000003,1,50010201,True,PBI,BP 12-11-13,635,0.1255335678008037,True,public_context_candidate
